Time,Open,High,Low,Close,Volume
01/03/2021 19:00:00,917.63,924.27,900.29,921.03,1314.60883
01/03/2021 20:00:00,921.65,965.21,920.96,947.56,2403.23146
01/03/2021 21:00:00,946.98,957.89,937.1,950.82,1099.9859
01/03/2021 22:00:00,950.7,998.73,946.44,993.16,2787.46226
01/03/2021 23:00:00,992.85,1012.5,960,979.09,3065.5165
01/04/2021 00:00:00,980.52,995.5,954.54,977.27,2330.97135
01/04/2021 01:00:00,976.94,980.3,957.65,968.75,901.15084
01/04/2021 02:00:00,967.22,982.64,963.92,978.84,718.01415
01/04/2021 03:00:00,982.14,1027.24,980.31,1022.66,1943.78566
01/04/2021 04:00:00,1023.58,1037.35,1015.16,1030.79,2551.46988
01/04/2021 05:00:00,1030.71,1098,1019.65,1086.86,2653.24011
01/04/2021 06:00:00,1086.86,1169.05,1077.3,1111.05,3560.61433
01/04/2021 07:00:00,1111,1124.04,1021.06,1045.9,3602.91345
01/04/2021 08:00:00,1045.07,1080.57,975.67,1021.75,2374.80723
01/04/2021 09:00:00,1022.3,1028.42,899.99,970,3239.01156
01/04/2021 10:00:00,969.66,983.54,880,965.13,2644.51542
01/04/2021 11:00:00,964.65,979,933.99,976.92,1310.15556
01/04/2021 12:00:00,979.18,1030.5,957.01,1019.45,1885.94289
01/04/2021 13:00:00,1020.23,1020.23,976.27,1011.91,2017.30128
01/04/2021 14:00:00,1014.25,1045.51,1002.94,1044.85,1127.80471
01/04/2021 15:00:00,1044.85,1058,1022,1041.33,1723.88029
01/04/2021 16:00:00,1041.33,1048.51,983.41,1010.64,2675.75351
01/04/2021 17:00:00,1011.42,1028.19,986.76,998.48,1548.90536
01/04/2021 18:00:00,999.63,1025,999.63,1014,1035.3207
01/04/2021 19:00:00,1015.23,1047.29,1012.18,1043.33,1111.12065
01/04/2021 20:00:00,1043.33,1050,1018.32,1020.46,1136.70688
01/04/2021 21:00:00,1021.84,1036.58,993.26,1008.39,1679.6465
01/04/2021 22:00:00,1007.91,1024.32,1001.66,1013.23,711.57266
01/04/2021 23:00:00,1013.93,1046.31,1002.44,1043.18,1247.79944
01/05/2021 00:00:00,1041.88,1135.44,1041.88,1096.07,4098.19564
01/05/2021 01:00:00,1096.18,1116.72,1064.12,1116.27,2790.82337
01/05/2021 02:00:00,1116.26,1117.87,1071.3,1079.87,1298.34162
01/05/2021 03:00:00,1079.88,1088.52,995,1002.97,3662.29342
01/05/2021 04:00:00,1002.53,1030.87,987.93,1003.78,2639.24007
01/05/2021 05:00:00,1004.6,1023.9,976.05,991.4,1655.77902
01/05/2021 06:00:00,992,1022.2,980.08,1016.57,1172.11479
01/05/2021 07:00:00,1016.28,1025,1001.55,1003.8,530.28502
01/05/2021 08:00:00,1004.71,1044.83,1004.71,1026.28,775.01329
01/05/2021 09:00:00,1027.59,1051.68,1023.79,1037.47,637.52895
01/05/2021 10:00:00,1037.23,1042.09,1015.83,1027.69,402.89584
01/05/2021 11:00:00,1029.7,1043.49,1024.72,1042.34,242.72122
01/05/2021 12:00:00,1043.76,1055.29,1028,1030.32,1102.34444
01/05/2021 13:00:00,1030.24,1042.12,1024.96,1026.8,442.51597
01/05/2021 14:00:00,1025.64,1049.14,1003.78,1048.2,923.36767
01/05/2021 15:00:00,1049.83,1064.23,1038.7,1054.72,690.84068
01/05/2021 16:00:00,1055.13,1085,1040,1066.82,1478.52321
01/05/2021 17:00:00,1069.05,1086.05,1062.13,1084.93,782.71245
01/05/2021 18:00:00,1084.92,1096.83,1072.95,1077.87,1482.51672
01/05/2021 19:00:00,1077.26,1113.37,1050,1100,2086.36567
01/05/2021 20:00:00,1100.41,1106,1081.24,1102.88,976.59593
01/05/2021 21:00:00,1102.88,1105.68,1077.47,1086.18,1458.14343
01/05/2021 22:00:00,1086.35,1125.06,1086.35,1112.39,1034.7606
01/05/2021 23:00:00,1113.79,1119.32,1086,1103.47,1640.32055
01/06/2021 00:00:00,1103,1113.02,1067.36,1083.02,1254.51608
01/06/2021 01:00:00,1083.01,1088.29,1058.82,1073.64,1345.2651
01/06/2021 02:00:00,1074.91,1088.24,1073.54,1079.8,865.10526
01/06/2021 03:00:00,1079.8,1085,1063,1078.08,698.35602
01/06/2021 04:00:00,1078.96,1138,1075.74,1124.39,2099.45763
01/06/2021 05:00:00,1124.3,1130.32,1090,1105.56,1161.52376
01/06/2021 06:00:00,1104.7,1122,1101.96,1117.77,780.85883
01/06/2021 07:00:00,1117.76,1125,1095,1109.21,884.09243
01/06/2021 08:00:00,1112.73,1125.97,1095,1113.3,721.60128
01/06/2021 09:00:00,1111.57,1114.16,1093.65,1101.51,258.67842
01/06/2021 10:00:00,1100.37,1121.99,1100.37,1117.45,244.7486
01/06/2021 11:00:00,1117.45,1168,1114.89,1155.94,1393.48781
01/06/2021 12:00:00,1156.94,1162.43,1128.26,1147.95,881.60953
01/06/2021 13:00:00,1147.95,1151.19,1120.83,1138.41,1144.16835
01/06/2021 14:00:00,1137.02,1153,1128.3,1136.91,866.24629
01/06/2021 15:00:00,1136.48,1157.47,1135.6,1146.66,656.19637
01/06/2021 16:00:00,1147.61,1195,1147.61,1175.01,1696.87663
01/06/2021 17:00:00,1178.1,1211.81,1174.75,1196,1306.25859
01/06/2021 18:00:00,1196,1212,1187.85,1195.12,1046.6066
01/06/2021 19:00:00,1196.82,1208,1140.94,1163.36,1490.97157
01/06/2021 20:00:00,1164.01,1210.15,1117.98,1200.37,2845.37485
01/06/2021 21:00:00,1201.35,1204.41,1177.54,1182.79,1009.07594
01/06/2021 22:00:00,1183.46,1197.34,1177.45,1180.8,559.65498
01/06/2021 23:00:00,1180.8,1216,1179.23,1209.68,1001.34678
01/07/2021 00:00:00,1213.41,1227.97,1191,1203.49,1538.96972
01/07/2021 01:00:00,1204.43,1214.9,1200.08,1203.46,883.99439
01/07/2021 02:00:00,1204.36,1210.37,1176,1201.53,1160.44798
01/07/2021 03:00:00,1201.53,1228.49,1198.48,1216.47,939.62522
01/07/2021 04:00:00,1217,1222.09,1205.5,1214,780.05332
01/07/2021 05:00:00,1215.89,1221.99,1207.89,1212.89,566.36001
01/07/2021 06:00:00,1212.27,1215.42,1188.61,1204.39,990.42248
01/07/2021 07:00:00,1203.98,1207.44,1183.04,1187.73,469.05029
01/07/2021 08:00:00,1190.03,1200.75,1160.97,1198.51,827.4373
01/07/2021 09:00:00,1196.91,1206.23,1182.96,1205.78,248.15088
01/07/2021 10:00:00,1204.31,1204.34,1183.72,1183.72,131.01968
01/07/2021 11:00:00,1185.2,1206.76,1185.2,1203.82,325.60753
01/07/2021 12:00:00,1203.85,1228.99,1199.16,1228.99,572.33664
01/07/2021 13:00:00,1228.99,1232.83,1212.49,1222,605.08336
01/07/2021 14:00:00,1221.2,1231.19,1216.21,1226.15,505.27015
01/07/2021 15:00:00,1226.15,1252.52,1218.68,1251.6,967.8181
01/07/2021 16:00:00,1251.82,1278.95,1242.02,1265.33,1827.59673
01/07/2021 17:00:00,1265,1275,1260.34,1273.18,842.68051
01/07/2021 18:00:00,1272.81,1290,1140,1222,4928.90677
01/07/2021 19:00:00,1222.43,1246.66,1173.33,1235,2477.45529
01/07/2021 20:00:00,1237.05,1245.46,1224.57,1245.46,843.41779
01/07/2021 21:00:00,1244,1267.38,1242.42,1255,663.80042
01/07/2021 22:00:00,1255,1260,1239.17,1246.65,685.73073
01/07/2021 23:00:00,1246.87,1246.87,1200,1224.96,1038.68746
01/08/2021 00:00:00,1227.5,1232.68,1185,1185.53,730.24653
01/08/2021 01:00:00,1185.5,1200.45,1160.09,1185.53,1639.83498
01/08/2021 02:00:00,1185.31,1187.29,1059.9,1112.55,3898.17973
01/08/2021 03:00:00,1111.68,1161.04,1107.43,1151.86,1894.94719
01/08/2021 04:00:00,1151.29,1178,1143.01,1170.72,1414.37474
01/08/2021 05:00:00,1170,1174.5,1143.04,1149.52,814.98861
01/08/2021 06:00:00,1149.53,1182.86,1126.6,1175.42,782.94021
01/08/2021 07:00:00,1176.14,1214.72,1168.25,1210.18,553.44367
01/08/2021 08:00:00,1210.12,1210.17,1186.54,1197.94,686.28102
01/08/2021 09:00:00,1201.05,1222.18,1189.13,1222.18,312.16264
01/08/2021 10:00:00,1222.18,1271.06,1217.76,1253.16,1912.64943
01/08/2021 11:00:00,1253.16,1267.06,1242.99,1256,842.85873
01/08/2021 12:00:00,1257.31,1274.81,1216.75,1250.98,951.59571
01/08/2021 13:00:00,1251.96,1256.63,1223.3,1251.75,1216.31929
01/08/2021 14:00:00,1253,1257.86,1238,1257.86,578.95339
01/08/2021 15:00:00,1257.86,1267.48,1177.27,1217.94,1859.54082
01/08/2021 16:00:00,1218.79,1243.32,1203.09,1229.75,974.33124
01/08/2021 17:00:00,1230.79,1237.98,1211.1,1215.31,560.7094
01/08/2021 18:00:00,1216.76,1222.43,1174.26,1183.92,1506.17636
01/08/2021 19:00:00,1183.92,1204.23,1180.46,1184.54,648.9558
01/08/2021 20:00:00,1185.31,1194.85,1143,1145.64,2047.57288
01/08/2021 21:00:00,1145.64,1192.66,1135.01,1192.42,1431.5508
01/08/2021 22:00:00,1192.42,1220.82,1166.85,1217.84,1219.54033
01/08/2021 23:00:00,1218.18,1230.39,1208.5,1217.82,921.08566
01/09/2021 00:00:00,1216.84,1235.34,1184.4,1199.12,1036.48284
01/09/2021 01:00:00,1199.07,1199.22,1173.33,1198.58,864.93354
01/09/2021 02:00:00,1198.58,1208.47,1179.11,1200.07,643.86567
01/09/2021 03:00:00,1199.74,1232.13,1192.92,1228.25,726.17381
01/09/2021 04:00:00,1227.62,1227.62,1209.33,1221.12,559.16192
01/09/2021 05:00:00,1219.5,1219.5,1183.11,1187.2,537.88235
01/09/2021 06:00:00,1186.99,1196.31,1179,1180.94,728.43408
01/09/2021 07:00:00,1180.94,1201.03,1175,1197.78,376.41564
01/09/2021 08:00:00,1197.78,1213.48,1186,1211.23,393.18516
01/09/2021 09:00:00,1210.19,1222.76,1207.33,1211.98,256.34528
01/09/2021 10:00:00,1213.16,1230.04,1206.36,1219.07,277.86136
01/09/2021 11:00:00,1217.41,1238.42,1216.73,1221.56,298.63461
01/09/2021 12:00:00,1222.36,1228.81,1213.85,1223.77,278.18029
01/09/2021 13:00:00,1225.91,1230.65,1220.29,1222.85,151.77842
01/09/2021 14:00:00,1223.64,1238.85,1222.52,1225.07,499.47809
01/09/2021 15:00:00,1225.73,1229.51,1206.41,1222.93,688.12424
01/09/2021 16:00:00,1224.82,1228.25,1197.46,1203.03,670.0319
01/09/2021 17:00:00,1203.93,1226.86,1203.35,1225.27,495.5939
01/09/2021 18:00:00,1225.27,1233.03,1223,1226.37,426.90999
01/09/2021 19:00:00,1227.38,1239.56,1222.67,1232.25,504.79474
01/09/2021 20:00:00,1232.25,1301.12,1222,1275,2943.15142
01/09/2021 21:00:00,1275.44,1298,1266.78,1293.72,1387.32511
01/09/2021 22:00:00,1293.71,1317.83,1280.24,1291.3,1439.53912
01/09/2021 23:00:00,1292.22,1296.88,1272.21,1281.11,1287.13887
01/10/2021 00:00:00,1281.31,1295.9,1281.31,1293.49,1004.06989
01/10/2021 01:00:00,1293.57,1338.2,1289.04,1326.38,1414.09956
01/10/2021 02:00:00,1327.08,1342.15,1314.3,1341.06,828.75822
01/10/2021 03:00:00,1342.4,1344.49,1304.27,1313.85,1007.66689
01/10/2021 04:00:00,1315.8,1331.2,1311.43,1323.7,596.32724
01/10/2021 05:00:00,1322.96,1331.2,1309.52,1319.31,575.13655
01/10/2021 06:00:00,1318.8,1332.01,1316.92,1327.31,475.35881
01/10/2021 07:00:00,1328.5,1348.11,1326,1348.11,657.03368
01/10/2021 08:00:00,1348,1349.99,1317.48,1331.54,629.5359
01/10/2021 09:00:00,1332.42,1349.04,1332.08,1332.08,283.50462
01/10/2021 10:00:00,1332.8,1341.75,1295.77,1321.34,691.0292
01/10/2021 11:00:00,1318.51,1321.9,1260.76,1260.76,1061.29833
01/10/2021 12:00:00,1260.59,1298.77,1241,1292.04,955.17568
01/10/2021 13:00:00,1290.08,1326.24,1288.91,1311.37,505.81217
01/10/2021 14:00:00,1311.37,1315.06,1285.48,1296.08,822.94496
01/10/2021 15:00:00,1296.73,1314.38,1277.53,1304.51,546.82036
01/10/2021 16:00:00,1305.52,1326,1298,1299.32,888.72333
01/10/2021 17:00:00,1300.01,1307.16,1238.51,1302.65,2904.91843
01/10/2021 18:00:00,1301.66,1311.65,1275.9,1283.14,953.32473
01/10/2021 19:00:00,1283.15,1295.55,1255.16,1262,741.87215
01/10/2021 20:00:00,1261.99,1270.92,1155,1257.48,3801.62118
01/10/2021 21:00:00,1257.65,1275.23,1254.15,1270.61,1588.18201
01/10/2021 22:00:00,1270.61,1287.43,1262,1272.72,597.65751
01/10/2021 23:00:00,1273.82,1277.79,1254.15,1254.44,544.56948
01/11/2021 00:00:00,1254.44,1260.15,1207.23,1217.1,1769.7814
01/11/2021 01:00:00,1217.95,1231.27,1186.09,1208.23,1440.82555
01/11/2021 02:00:00,1208.31,1211.43,1170,1184.67,2211.15457
01/11/2021 03:00:00,1184.25,1196.14,1007.03,1100.58,5446.09075
01/11/2021 04:00:00,1103.55,1133.16,1049.99,1111.14,3150.10389
01/11/2021 05:00:00,1111.92,1127.77,1080,1092,1482.25963
01/11/2021 09:00:00,1096.29,1132.19,1080,1132.19,221.55819
01/11/2021 10:00:00,1133.08,1148,1108.87,1109.97,823.92702
01/11/2021 11:00:00,1114.18,1116.11,1064,1066.55,1111.0519
01/11/2021 12:00:00,1067.1,1100.56,1040,1071.73,1593.22065
01/11/2021 13:00:00,1071.53,1077.61,1022.2,1025.87,2626.97364
01/11/2021 14:00:00,1023.92,1047.49,958.96,1036.76,3695.97733
01/11/2021 15:00:00,1036.93,1047.34,965.72,973.93,2621.65759
01/11/2021 16:00:00,975.09,987.9,912,960.59,4625.35942
01/11/2021 17:00:00,961.9,1030,918,997.21,4599.23115
01/11/2021 18:00:00,997.68,1022.44,981.34,994.54,2036.67089
01/11/2021 19:00:00,993.65,1005.8,943.9,984.61,2844.5366
01/11/2021 20:00:00,983.76,1021.4,959.26,1019.8,2489.57772
01/11/2021 21:00:00,1019.71,1044.9,1004.85,1032.01,2885.66888
01/11/2021 22:00:00,1032.01,1074.24,1023.2,1057.38,2111.92984
01/11/2021 23:00:00,1058.35,1094.59,1058.35,1089.38,1801.26415
01/12/2021 00:00:00,1088.99,1092.12,1038.95,1062.95,1806.33485
01/12/2021 01:00:00,1062.43,1084.07,1040,1054.65,1658.70368
01/12/2021 02:00:00,1056.42,1075.46,1044.92,1067.69,1166.44412
01/12/2021 03:00:00,1070.12,1089.23,1063.02,1089.23,904.82358
01/12/2021 04:00:00,1088.83,1101.59,1076.67,1096.58,1253.24902
01/12/2021 05:00:00,1096.17,1129.43,1088.01,1129.43,1494.06104
01/12/2021 06:00:00,1130,1149.49,1124.22,1138.17,1166.63811
01/12/2021 07:00:00,1138.45,1149.97,1124,1140.46,758.69945
01/12/2021 08:00:00,1140.06,1144.17,1106.26,1114.78,1017.25812
01/12/2021 09:00:00,1118.29,1126.79,1109.26,1115.69,393.47337
01/12/2021 10:00:00,1115.1,1121.5,1067.58,1084.36,857.96962
01/12/2021 11:00:00,1084.42,1105.21,1084.38,1098.34,531.75436
01/12/2021 12:00:00,1098.34,1110,1082.17,1086.97,671.25901
01/12/2021 13:00:00,1086.97,1095.58,1023.27,1023.27,1359.70813
01/12/2021 14:00:00,1025.89,1053.59,1004.88,1035.13,1552.92177
01/12/2021 15:00:00,1036.07,1065.95,1036.07,1053.28,968.67183
01/12/2021 16:00:00,1053.67,1106.17,1053.67,1106.17,1240.68004
01/12/2021 17:00:00,1106.1,1125,1096.41,1117.09,1564.78262
01/12/2021 18:00:00,1116.46,1122,1088.81,1103.65,1084.63846
01/12/2021 19:00:00,1103.41,1103.41,1058.71,1081.66,1668.58539
01/12/2021 20:00:00,1081.39,1083.55,1058.85,1081.28,1105.06205
01/12/2021 21:00:00,1080.64,1086.13,1052.75,1077.41,1101.9135
01/12/2021 22:00:00,1076.67,1087,1039.01,1051.82,1013.67976
01/12/2021 23:00:00,1051.98,1051.98,1025,1049.2,1292.48782
01/13/2021 00:00:00,1049.8,1049.8,987.3,989.98,2638.10501
01/13/2021 01:00:00,989.98,1046.22,989.59,1029.97,1638.1174
01/13/2021 02:00:00,1029.71,1048.23,1013.77,1030.29,1154.92431
01/13/2021 03:00:00,1029.4,1057.39,1027.71,1045.07,1203.41418
01/13/2021 04:00:00,1045,1047.18,1012.96,1022.02,632.51215
01/13/2021 05:00:00,1023.82,1035,1010.49,1034.85,617.25574
01/13/2021 06:00:00,1036.17,1053,1031.55,1044.14,620.47889
01/13/2021 07:00:00,1045.55,1079.68,1041.83,1075.45,1186.66334
01/13/2021 08:00:00,1074.59,1074.59,1054.88,1059.63,637.51527
01/13/2021 09:00:00,1060,1076.96,1052.33,1060.12,344.18036
01/13/2021 10:00:00,1060.69,1095.18,1060.69,1079.59,501.50721
01/13/2021 11:00:00,1079.59,1085.39,1056.38,1060.92,753.18265
01/13/2021 12:00:00,1061.34,1064.18,1044.5,1057.18,539.1637
01/13/2021 13:00:00,1058.12,1069.94,1050.48,1065.77,391.2457
01/13/2021 14:00:00,1067.12,1085,1051.4,1055.29,862.54146
01/13/2021 15:00:00,1055.54,1073.52,1049.73,1069.55,581.1109
01/13/2021 16:00:00,1070.25,1077.32,1060.49,1072,553.3984
01/13/2021 17:00:00,1072.52,1079,1067.01,1073.63,672.00051
01/13/2021 18:00:00,1073.58,1110.1,1071.2,1104.04,1151.88764
01/13/2021 19:00:00,1103.23,1108.8,1095.18,1101.94,1022.99216
01/13/2021 20:00:00,1102.32,1119,1095.81,1111.15,1950.71127
01/13/2021 21:00:00,1111.41,1129,1102.17,1126.04,1083.96298
01/13/2021 22:00:00,1126.42,1137.22,1112.35,1118.54,2091.8805
01/13/2021 23:00:00,1118.28,1136.11,1118.28,1131.34,740.19229
01/14/2021 00:00:00,1130.94,1148,1128.78,1135,1462.4441
01/14/2021 01:00:00,1134.84,1135,1114.67,1115.5,895.00762
01/14/2021 02:00:00,1115.14,1121.39,1105.88,1113.39,912.68492
01/14/2021 03:00:00,1113.79,1115.66,1090.15,1095.79,856.67954
01/14/2021 04:00:00,1095.86,1110.38,1087.07,1109.61,1186.44429
01/14/2021 05:00:00,1109.61,1116.05,1099.55,1110.53,473.2572
01/14/2021 06:00:00,1110.25,1129.96,1107.05,1120.96,511.92878
01/14/2021 07:00:00,1122.47,1162.24,1118,1149.05,927.40469
01/14/2021 08:00:00,1148.98,1172.03,1148.98,1157.88,525.27587
01/14/2021 09:00:00,1156.3,1159.8,1143.11,1146.29,344.15845
01/14/2021 10:00:00,1145.92,1169.65,1145.86,1168.84,460.26188
01/14/2021 11:00:00,1168.95,1174.16,1157.8,1167.14,291.36929
01/14/2021 12:00:00,1166.91,1171.21,1146.6,1167.78,352.04713
01/14/2021 13:00:00,1168.61,1196.54,1167.21,1194.34,784.36867
01/14/2021 14:00:00,1194.21,1215,1189.39,1210.46,1034.22153
01/14/2021 15:00:00,1209.56,1220.31,1190,1212.03,1367.19313
01/14/2021 16:00:00,1212.63,1247,1212.63,1222.3,1818.86347
01/14/2021 17:00:00,1224,1242,1216.24,1220.14,1163.11791
01/14/2021 18:00:00,1219.23,1226.72,1202.59,1210,1123.93687
01/14/2021 19:00:00,1210,1232.18,1210,1231.36,741.95456
01/14/2021 20:00:00,1230.25,1233.43,1206.02,1206.02,1160.53108
01/14/2021 21:00:00,1206.55,1212.68,1161.3,1187.81,4090.21533
01/14/2021 22:00:00,1188.02,1200.67,1177.33,1198.24,1281.5389
01/14/2021 23:00:00,1198.48,1234.59,1196.78,1231.59,2033.55203
01/15/2021 00:00:00,1231.5,1255.32,1223.56,1236.38,1631.29033
01/15/2021 01:00:00,1237.06,1252.66,1223.75,1228.67,1102.79664
01/15/2021 02:00:00,1228.46,1240.11,1212.1,1238.42,861.34353
01/15/2021 03:00:00,1239.12,1239.37,1200.87,1218.32,1354.30934
01/15/2021 04:00:00,1218.1,1221.02,1204.59,1208.14,642.264
01/15/2021 05:00:00,1207.31,1227.26,1183.78,1184.18,1236.80607
01/15/2021 06:00:00,1183.69,1198.73,1174.83,1198.69,991.22276
01/15/2021 07:00:00,1199.1,1242.18,1188.31,1239.37,736.69711
01/15/2021 08:00:00,1240.41,1246,1215.34,1216.7,406.99811
01/15/2021 09:00:00,1216.72,1234.58,1204.33,1231.32,440.79736
01/15/2021 10:00:00,1231.83,1237.93,1222.56,1233.62,164.53306
01/15/2021 11:00:00,1233,1237.12,1218.96,1224.26,283.73844
01/15/2021 12:00:00,1224.48,1229.11,1195.34,1221.3,772.43086
01/15/2021 13:00:00,1219.89,1224.51,1205.84,1219.41,714.20997
01/15/2021 14:00:00,1221.99,1225.44,1182.2,1193.71,1259.04275
01/15/2021 15:00:00,1194.4,1194.67,1121.53,1140.42,3264.12056
01/15/2021 16:00:00,1139.61,1169.99,1070.1,1165.84,4499.4749
01/15/2021 17:00:00,1164.22,1166.65,1140,1154.72,1210.42787
01/15/2021 18:00:00,1154.8,1175,1120.9,1139.02,1970.32723
01/15/2021 19:00:00,1139.02,1161.81,1128.86,1132.17,1003.15171
01/15/2021 20:00:00,1132.69,1138.25,1111.11,1135.35,1375.33737
01/15/2021 21:00:00,1135.35,1166,1132.11,1161.31,1650.47857
01/15/2021 22:00:00,1161.31,1174.23,1153.78,1168.87,1311.11266
01/15/2021 23:00:00,1168.87,1175,1158.48,1169.68,1009.1224
01/16/2021 00:00:00,1168.97,1199.25,1168.97,1189.3,1015.26501
01/16/2021 01:00:00,1189.3,1199.79,1172.34,1178.82,755.93047
01/16/2021 02:00:00,1178.25,1190.28,1158.15,1161.86,594.74472
01/16/2021 03:00:00,1162.62,1181.51,1158.13,1180.52,614.24574
01/16/2021 04:00:00,1179.88,1183.49,1166.93,1181.53,403.01406
01/16/2021 05:00:00,1181.66,1184.19,1152.5,1163.89,474.84142
01/16/2021 06:00:00,1164.77,1176.63,1163.48,1173.37,337.96057
01/16/2021 07:00:00,1173.37,1189.23,1173.19,1182.86,466.82357
01/16/2021 08:00:00,1183.81,1216.89,1178.51,1216.28,633.96662
01/16/2021 09:00:00,1215.23,1216.12,1205,1214.11,271.86146
01/16/2021 10:00:00,1215.92,1225,1206.7,1213.65,487.0229
01/16/2021 11:00:00,1213.96,1225,1208.38,1218.24,385.92556
01/16/2021 12:00:00,1219.18,1231.5,1190.1,1218.85,673.92948
01/16/2021 13:00:00,1218.85,1246.37,1217.8,1231.18,800.83367
01/16/2021 14:00:00,1232.54,1243.97,1217.32,1237.29,693.40518
01/16/2021 15:00:00,1240.2,1277.5,1231.93,1276,1210.08867
01/16/2021 16:00:00,1276,1293.11,1253.06,1266.14,1372.65848
01/16/2021 17:00:00,1266.14,1270.52,1248,1255.09,634.14364
01/16/2021 18:00:00,1254.99,1259.79,1229,1232.35,1004.96621
01/16/2021 19:00:00,1232.59,1256.77,1220,1252.8,1352.31269
01/16/2021 20:00:00,1253.15,1281.89,1246.63,1273.91,1166.23161
01/16/2021 21:00:00,1273.91,1273.93,1223.23,1235.66,1401.09657
01/16/2021 22:00:00,1235.56,1241.05,1201,1232.95,1883.73303
01/16/2021 23:00:00,1232.95,1240.5,1213.59,1227.57,571.52894
01/17/2021 00:00:00,1228.65,1238.7,1201.46,1236.17,1322.01871
01/17/2021 01:00:00,1234.68,1250.52,1225.94,1250.52,591.89242
01/17/2021 02:00:00,1250.98,1257.92,1238.88,1246.03,715.84511
